unix	долото
1700065662	3571.44
1700065664	3571.39
1700065666	3571.34
1700065668	3571.29
1700065670	3571.24
1700065672	3571.18
1700065674	3571.13
1700065676	3571.08
1700065678	3571.03
1700065680	3570.98
1700065682	3570.93
1700065684	3570.88
1700065686	3570.83
1700065688	3570.77
1700065690	3570.72
1700065692	3570.67
1700065694	3570.62
1700065696	3570.57
1700065698	3570.52
1700065700	3570.47
1700065702	3570.42
1700065704	3570.36
1700065706	3570.31
1700065708	3570.26
1700065710	3570.21
1700065712	3570.16
1700065714	3570.11
1700065716	3570.05
1700065718	3570.00
1700065720	3569.95
1700065722	3569.90
1700065724	3569.85
1700065726	3569.80
1700065728	3569.74
1700065730	3569.69
1700065732	3569.64
1700065734	3569.59
1700065736	3569.54
1700065738	3569.49
1700065740	3569.43
1700065742	3569.38
1700065744	3569.33
1700065746	3569.28
1700065748	3569.23
1700065750	3569.18
1700065752	3569.12
1700065754	3569.07
1700065756	3569.02
1700065758	3568.97
1700065760	3568.92
1700065762	3568.86
1700065764	3568.81
1700065766	3568.76
1700065768	3568.71
1700065770	3568.65
1700065772	3568.60
1700065774	3568.55
1700065776	3568.50
1700065778	3568.45
1700065780	3568.39
1700065782	3568.34
1700065784	3568.29
1700065786	3568.24
1700065788	3568.18
1700065790	3568.14
1700065792	3568.08
1700065794	3568.03
1700065796	3567.98
1700065798	3567.93
1700065800	3567.87
1700065802	3567.82
1700065804	3567.77
1700065806	3567.72
1700065808	3567.66
1700065810	3567.61
1700065812	3567.56
1700065814	3567.51
1700065816	3567.46
1700065818	3567.40
1700065820	3567.35
1700065822	3567.30
1700065824	3567.24
1700065826	3567.19
1700065828	3567.14
1700065830	3567.09
1700065832	3567.03
1700065834	3566.98
1700065836	3566.93
1700065838	3566.88
1700065840	3566.82
1700065842	3566.77
1700065844	3566.71
1700065846	3566.66
1700065848	3566.61
1700065850	3566.56
1700065852	3566.51
1700065854	3566.45
1700065856	3566.40
1700065858	3566.35
1700065860	3566.29
1700065862	3566.24
1700065864	3566.19
1700065866	3566.13
1700065868	3566.08
1700065870	3566.03
1700065872	3565.97
1700065874	3565.92
1700065876	3565.86
1700065878	3565.81
1700065880	3565.76
1700065882	3565.71
1700065884	3565.65
1700065886	3565.60
1700065888	3565.55
1700065890	3565.49
1700065892	3565.44
1700065894	3565.39
1700065896	3565.33
1700065898	3565.28
1700065900	3565.23
1700065902	3565.17
1700065904	3565.12
1700065906	3565.07
1700065908	3565.01
1700065910	3564.96
1700065912	3564.91
1700065914	3564.85
1700065916	3564.80
1700065918	3564.74
1700065920	3564.69
1700065922	3564.64
1700065924	3564.59
1700065926	3564.53
1700065928	3564.48
1700065930	3564.43
1700065932	3564.37
1700065934	3564.32
1700065936	3564.26
1700065938	3564.21
1700065940	3564.16
1700065942	3564.10
1700065944	3564.05
1700065946	3563.99
1700065948	3563.94
1700065950	3563.89
1700065952	3563.83
1700065954	3563.78
1700065956	3563.72
1700065958	3563.67
1700065960	3563.62
1700065962	3563.56
1700065964	3563.51
1700065966	3563.46
1700065968	3563.40
1700065970	3563.35
1700065972	3563.30
1700065974	3563.25
1700065976	3563.20
1700065978	3563.15
1700065980	3563.10
1700065982	3563.04
1700065984	3562.99
1700065986	3562.94
1700065988	3562.89
1700065990	3562.84
1700065992	3562.79
1700065994	3562.73
1700065996	3562.68
1700065998	3562.63
1700066000	3562.58
1700066002	3562.53
1700066004	3562.47
1700066006	3562.42
1700066008	3562.37
1700066010	3562.32
1700066012	3562.27
1700066014	3562.22
1700066016	3562.16
1700066018	3562.11
1700066020	3562.06
1700066022	3562.01
1700066024	3561.96
1700066026	3561.90
1700066028	3561.85
1700066030	3561.80
1700066032	3561.75
1700066034	3561.69
1700066036	3561.64
1700066038	3561.59
1700066040	3561.54
1700066042	3561.49
1700066044	3561.43
1700066046	3561.38
1700066048	3561.33
1700066050	3561.28
1700066052	3561.23
1700066054	3561.17
1700066056	3561.12
1700066058	3561.07
1700066060	3561.01
1700066062	3560.96
1700066064	3560.91
1700066066	3560.86
1700066068	3560.80
1700066070	3560.75
1700066072	3560.70
1700066074	3560.64
1700066076	3560.59
1700066078	3560.54
1700066080	3560.49
1700066082	3560.44
1700066084	3560.38
1700066086	3560.33
1700066088	3560.28
1700066090	3560.22
1700066092	3560.17
1700066094	3560.12
1700066096	3560.07
1700066098	3560.01
1700066100	3559.96
1700066102	3559.91
1700066104	3559.85
1700066106	3559.80
1700066108	3559.75
1700066110	3559.69
1700066112	3559.64
1700066114	3559.59
1700066116	3559.54
1700066118	3559.48
1700066120	3559.43
1700066122	3559.38
1700066124	3559.32
1700066126	3559.27
1700066128	3559.22
1700066130	3559.17
1700066132	3559.11
1700066134	3559.06
1700066136	3559.00
1700066138	3558.95
1700066140	3558.90
1700066142	3558.84
1700066144	3558.79
1700066146	3558.74
1700066148	3558.68
1700066150	3558.63
1700066152	3558.58
1700066154	3558.52
1700066156	3558.47
1700066158	3558.41
1700066160	3558.36
1700066162	3558.31
1700066164	3558.26
1700066166	3558.20
1700066168	3558.15
1700066170	3558.10
1700066172	3558.04
1700066174	3557.99
1700066176	3557.94
1700066178	3557.88
1700066180	3557.83
1700066182	3557.77
1700066184	3557.72
1700066186	3557.67
1700066188	3557.61
1700066190	3557.56
1700066192	3557.51
1700066194	3557.45
1700066196	3557.40
1700066198	3557.34
1700066200	3557.29
1700066202	3557.24
1700066204	3557.18
1700066206	3557.13
1700066208	3557.07
1700066210	3557.02
1700066212	3556.97
1700066214	3556.91
1700066216	3556.86
1700066218	3556.81
1700066220	3556.75
1700066222	3556.70
1700066224	3556.64
1700066226	3556.59
1700066228	3556.54
1700066230	3556.48
1700066232	3556.43
1700066234	3556.37
1700066236	3556.32
1700066238	3556.26
1700066240	3556.21
1700066242	3556.16
1700066244	3556.10
1700066246	3556.05
1700066248	3555.99
1700066250	3555.94
1700066252	3555.89
1700066254	3555.84
1700066256	3555.78
1700066258	3555.72
1700066260	3555.67
1700066262	3555.62
1700066264	3555.56
1700066266	3555.51
1700066268	3555.45
1700066270	3555.40
1700066272	3555.35
1700066274	3555.29
1700066276	3555.24
1700066278	3555.18
1700066280	3555.13
1700066282	3555.07
1700066284	3555.02
1700066286	3554.96
1700066288	3554.91
1700066290	3554.86
1700066292	3554.80
1700066294	3554.75
1700066296	3554.70
1700066298	3554.64
1700066300	3554.61
1700066302	3554.61
1700066304	3554.61
1700066306	3554.61
1700066308	3554.61
1700066310	3554.61
1700066312	3554.61
1700066314	3554.61
1700066316	3554.61
1700066318	3554.64
1700066320	3554.70
1700066322	3554.70
1700066324	3554.70
1700066326	3554.70
1700066328	3554.70
1700066330	3554.72
1700066332	3554.75
1700066334	3554.81
1700066336	3554.81
1700066338	3554.81
1700066340	3554.81
1700066342	3554.81
1700066344	3554.81
1700066346	3554.81
1700066348	3554.81
1700066350	3554.81
1700066352	3554.81
1700066354	3554.81
1700066356	3554.81
1700066358	3554.81
1700066360	3554.81
1700066362	3554.81
1700066364	3554.81
1700066366	3554.81
1700066368	3554.81
1700066370	3554.81
1700066372	3554.81
1700066374	3554.81
1700066376	3554.81
1700066378	3554.81
1700066380	3554.81
1700066382	3554.81
1700066384	3554.81
1700066386	3554.81
1700066388	3554.81
1700066390	3554.81
1700066392	3554.81
1700066394	3554.81
1700066396	3554.81
1700066398	3554.81
1700066400	3554.81
1700066402	3554.81
1700066404	3554.81
1700066406	3554.81
1700066408	3554.81
1700066410	3554.81
1700066412	3554.81
1700066414	3554.81
1700066416	3554.81
1700066418	3554.81
1700066420	3554.81
1700066422	3554.81
1700066424	3554.81
1700066426	3554.81
1700066428	3554.81
1700066430	3554.81
1700066432	3554.81
1700066434	3554.81
1700066436	3554.81
1700066438	3554.81
1700066440	3554.81
1700066442	3554.81
1700066444	3554.81
1700066446	3554.81
1700066448	3554.81
1700066450	3554.81
1700066452	3554.81
1700066454	3554.81
1700066456	3554.81
1700066458	3554.81
1700066460	3554.81
1700066462	3554.81
1700066464	3554.81
1700066466	3554.81
1700066468	3554.81
1700066470	3554.81
1700066472	3554.81
1700066474	3554.81
1700066476	3554.81
1700066478	3554.81
1700066480	3554.81
1700066482	3554.81
1700066484	3554.81
1700066486	3554.81
1700066488	3554.81
1700066490	3554.81
1700066492	3554.81
1700066494	3554.81
1700066496	3554.81
1700066498	3554.81
1700066500	3554.81
1700066502	3554.81
1700066504	3554.81
1700066506	3554.81
1700066508	3554.81
1700066510	3554.81
1700066512	3554.81
1700066514	3554.81
1700066516	3554.81
1700066518	3554.81
1700066520	3554.81
1700066522	3554.81
1700066524	3554.81
1700066526	3554.81
1700066528	3554.81
1700066530	3554.81
1700066532	3554.81
1700066534	3554.81
1700066536	3554.81
1700066538	3554.81
1700066540	3554.81
1700066542	3554.81
1700066544	3554.81
1700066546	3554.81
1700066548	3554.81
1700066550	3554.81
1700066552	3554.81
1700066554	3554.81
1700066556	3554.81
1700066558	3554.81
1700066560	3554.81
1700066562	3554.81
1700066564	3554.81
1700066566	3554.81
1700066568	3554.81
1700066570	3554.81
1700066572	3554.81
1700066574	3554.81
1700066576	3554.81
1700066578	3554.81
1700066580	3554.81
1700066582	3554.81
1700066584	3554.81
1700066586	3554.81
1700066588	3554.81
1700066590	3554.81
1700066592	3554.81
1700066594	3554.81
1700066596	3554.81
1700066598	3554.81
1700066600	3554.81
1700066602	3554.81
1700066604	3554.81
1700066606	3554.81
1700066608	3554.81
1700066610	3554.81
1700066612	3554.81
1700066614	3554.81
1700066616	3554.81
1700066618	3554.81
1700066620	3554.81
1700066622	3555.30
1700066624	3555.24
1700066626	3555.17
1700066628	3555.11
1700066630	3555.04
1700066632	3554.98
1700066634	3554.91
1700066636	3554.85
1700066638	3554.78
1700066640	3554.72
1700066642	3554.65
1700066644	3554.57
1700066646	3554.50
1700066648	3554.42
1700066650	3554.34
1700066652	3554.26
1700066654	3554.18
1700066656	3554.12
1700066658	3554.07
1700066660	3554.02
1700066662	3553.96
1700066664	3553.91
1700066666	3553.85
1700066668	3553.80
1700066670	3553.74
1700066672	3553.69
1700066674	3553.63
1700066676	3553.58
1700066678	3553.52
1700066680	3553.47
1700066682	3553.42
1700066684	3553.37
1700066686	3553.31
1700066688	3553.26
1700066690	3553.21
1700066692	3553.16
1700066694	3553.10
1700066696	3553.05
1700066698	3553.00
1700066700	3552.95
1700066702	3552.89
1700066704	3552.84
1700066706	3552.79
1700066708	3552.73
1700066710	3552.68
1700066712	3552.63
1700066714	3552.58
1700066716	3552.52
1700066718	3552.47
1700066720	3552.42
1700066722	3552.37
1700066724	3552.31
1700066726	3552.26
1700066728	3552.21
1700066730	3552.15
1700066732	3552.10
1700066734	3552.05
1700066736	3552.00
1700066738	3551.94
1700066740	3551.89
1700066742	3551.84
1700066744	3551.78
1700066746	3551.73
1700066748	3551.68
1700066750	3551.62
1700066752	3551.57
1700066754	3551.52
1700066756	3551.46
1700066758	3551.41
1700066760	3551.36
1700066762	3551.30
1700066764	3551.25
1700066766	3551.20
1700066768	3551.14
1700066770	3551.09
1700066772	3551.04
1700066774	3550.98
1700066776	3550.93
1700066778	3550.88
1700066780	3550.82
1700066782	3550.77
1700066784	3550.72
1700066786	3550.66
1700066788	3550.61
1700066790	3550.55
1700066792	3550.50
1700066794	3550.45
1700066796	3550.39
1700066798	3550.34
1700066800	3550.29
1700066802	3550.23
1700066804	3550.18
1700066806	3550.12
1700066808	3550.07
1700066810	3550.02
1700066812	3549.96
1700066814	3549.91
1700066816	3549.85
1700066818	3549.80
1700066820	3549.75
1700066822	3549.69
1700066824	3549.64
1700066826	3549.58
1700066828	3549.53
1700066830	3549.47
1700066832	3549.42
1700066834	3549.37
1700066836	3549.31
1700066838	3549.26
1700066840	3549.20
1700066842	3549.15
1700066844	3549.09
1700066846	3549.04
1700066848	3548.99
1700066850	3548.93
1700066852	3548.88
1700066854	3548.82
1700066856	3548.77
1700066858	3548.71
1700066860	3548.66
1700066862	3548.60
1700066864	3548.55
1700066866	3548.49
1700066868	3548.44
1700066870	3548.39
1700066872	3548.33
1700066874	3548.27
1700066876	3548.22
1700066878	3548.16
1700066880	3548.11
1700066882	3548.05
1700066884	3548.00
1700066886	3547.95
1700066888	3547.89
1700066890	3547.83
1700066892	3547.78
1700066894	3547.72
1700066896	3547.67
1700066898	3547.62
1700066900	3547.56
1700066902	3547.51
1700066904	3547.45
1700066906	3547.39
1700066908	3547.34
1700066910	3547.28
1700066912	3547.23
1700066914	3547.17
1700066916	3547.12
1700066918	3547.06
1700066920	3547.01
1700066922	3546.95
1700066924	3546.90
1700066926	3546.84
1700066928	3546.79
1700066930	3546.73
1700066932	3546.67
1700066934	3546.62
1700066936	3546.56
1700066938	3546.51
1700066940	3546.45
1700066942	3546.40
1700066944	3546.34
1700066946	3546.29
1700066948	3546.23
1700066950	3546.17
1700066952	3546.12
1700066954	3546.06
1700066956	3546.01
1700066958	3545.95
1700066960	3545.89
1700066962	3545.84
1700066964	3545.78
1700066966	3545.73
1700066968	3545.67
1700066970	3545.61
1700066972	3545.56
1700066974	3545.50
1700066976	3545.45
1700066978	3545.39
1700066980	3545.34
1700066982	3545.28
1700066984	3545.22
1700066986	3545.17
1700066988	3545.11
1700066990	3545.05
1700066992	3545.00
1700066994	3544.94
1700066996	3544.89
1700066998	3544.83
1700067000	3544.77
1700067002	3544.72
1700067004	3544.66
1700067006	3544.60
1700067008	3544.55
1700067010	3544.49
1700067012	3544.43
1700067014	3544.37
1700067016	3544.32
1700067018	3544.26
1700067020	3544.21
1700067022	3544.16
1700067024	3544.10
1700067026	3544.05
1700067028	3543.99
1700067030	3543.94
1700067032	3543.89
1700067034	3543.83
1700067036	3543.78
1700067038	3543.72
1700067040	3543.67
1700067042	3543.61
1700067044	3543.56
1700067046	3543.50
1700067048	3543.45
1700067050	3543.39
1700067052	3543.34
1700067054	3543.29
1700067056	3543.23
1700067058	3543.18
1700067060	3543.12
1700067062	3543.07
1700067064	3543.01
1700067066	3542.96
1700067068	3542.90
1700067070	3542.85
1700067072	3542.79
1700067074	3542.74
1700067076	3542.68
1700067078	3542.63
1700067080	3542.57
1700067082	3542.52
1700067084	3542.46
1700067086	3542.41
1700067088	3542.35
1700067090	3542.30
1700067092	3542.24
1700067094	3542.19
1700067096	3542.13
1700067098	3542.08
1700067100	3542.02
1700067102	3541.97
1700067104	3541.91
1700067106	3541.85
1700067108	3541.80
1700067110	3541.74
1700067112	3541.69
1700067114	3541.63
1700067116	3541.58
1700067118	3541.52
1700067120	3541.47
1700067122	3541.41
1700067124	3541.36
1700067126	3541.30
1700067128	3541.24
1700067130	3541.19
1700067132	3541.13
1700067134	3541.08
1700067136	3541.02
1700067138	3540.97
1700067140	3540.91
1700067142	3540.86
1700067144	3540.80
1700067146	3540.74
1700067148	3540.69
1700067150	3540.63
1700067152	3540.58
1700067154	3540.52
1700067156	3540.47
1700067158	3540.41
1700067160	3540.35
1700067162	3540.30
1700067164	3540.24
1700067166	3540.18
1700067168	3540.13
1700067170	3540.07
1700067172	3540.02
1700067174	3539.96
1700067176	3539.90
1700067178	3539.85
1700067180	3539.79
1700067182	3539.73
1700067184	3539.68
1700067186	3539.62
1700067188	3539.57
1700067190	3539.51
1700067192	3539.45
1700067194	3539.40
1700067196	3539.34
1700067198	3539.28
1700067200	3539.23
1700067202	3539.17
1700067204	3539.11
1700067206	3539.06
1700067208	3539.00
1700067210	3538.94
1700067212	3538.89
1700067214	3538.83
1700067216	3538.77
1700067218	3538.72
1700067220	3538.66
1700067222	3538.60
1700067224	3538.55
1700067226	3538.49
1700067228	3538.43
1700067230	3538.38
1700067232	3538.32
1700067234	3538.26
1700067236	3538.20
1700067238	3538.15
1700067240	3538.09
1700067242	3538.03
1700067244	3537.98
1700067246	3537.92
1700067248	3537.86
1700067250	3537.80
1700067252	3537.75
1700067254	3537.69
1700067256	3537.63
1700067258	3537.58
1700067260	3537.52
1700067262	3537.46
1700067264	3537.40
1700067266	3537.35
1700067268	3537.29
1700067270	3537.23
1700067272	3537.18
1700067274	3537.12
1700067276	3537.06
1700067278	3537.00
1700067280	3536.94
1700067282	3536.89
1700067284	3536.83
1700067286	3536.77
1700067288	3536.72
1700067290	3536.66
1700067292	3536.60
1700067294	3536.54
1700067296	3536.49
1700067298	3536.43
1700067300	3536.37
1700067302	3536.31
1700067304	3536.25
1700067306	3536.20
1700067308	3536.14
1700067310	3536.08
1700067312	3536.02
1700067314	3535.96
1700067316	3535.91
1700067318	3535.85
1700067320	3535.79
1700067322	3535.73
1700067324	3535.67
1700067326	3535.61
1700067328	3535.56
1700067330	3535.50
1700067332	3535.44
1700067334	3535.38
1700067336	3535.32
1700067338	3535.27
1700067340	3535.21
1700067342	3535.15
1700067344	3535.09
1700067346	3535.03
1700067348	3534.97
1700067350	3534.92
1700067352	3534.86
1700067354	3534.80
1700067356	3534.74
1700067358	3534.69
1700067360	3534.63
1700067362	3534.57
1700067364	3534.51
1700067366	3534.45
1700067368	3534.39
1700067370	3534.33
1700067372	3534.28
1700067374	3534.22
1700067376	3534.17
1700067378	3534.11
1700067380	3534.06
1700067382	3534.00
1700067384	3533.94
1700067386	3533.89
1700067388	3533.83
1700067390	3533.77
1700067392	3533.72
1700067394	3533.66
1700067396	3533.61
1700067398	3533.55
1700067400	3533.49
1700067402	3533.44
1700067404	3533.38
1700067406	3533.32
1700067408	3533.27
1700067410	3533.21
1700067412	3533.15
1700067414	3533.10
1700067416	3533.04
1700067418	3532.98
1700067420	3532.93
1700067422	3532.87
1700067424	3532.82
1700067426	3532.76
1700067428	3532.70
1700067430	3532.64
1700067432	3532.59
1700067434	3532.53
1700067436	3532.47
1700067438	3532.42
1700067440	3532.36
1700067442	3532.30
1700067444	3532.25
1700067446	3532.19
1700067448	3532.13
1700067450	3532.08
1700067452	3532.02
1700067454	3531.96
1700067456	3531.90
1700067458	3531.85
1700067460	3531.79
1700067462	3531.73
1700067464	3531.67
1700067466	3531.62
1700067468	3531.56
1700067470	3531.50
1700067472	3531.45
1700067474	3531.39
1700067476	3531.33
1700067478	3531.27
1700067480	3531.22
1700067482	3531.16
1700067484	3531.10
1700067486	3531.05
1700067488	3530.99
1700067490	3530.93
1700067492	3530.87
1700067494	3530.81
1700067496	3530.76
1700067498	3530.70
1700067500	3530.64
1700067502	3530.58
1700067504	3530.53
1700067506	3530.47
1700067508	3530.41
1700067510	3530.35
1700067512	3530.30
1700067514	3530.24
1700067516	3530.18
1700067518	3530.12
1700067520	3530.06
1700067522	3530.01
1700067524	3529.95
1700067526	3529.89
1700067528	3529.83
1700067530	3529.77
1700067532	3529.72
1700067534	3529.66
1700067536	3529.60
1700067538	3529.54
1700067540	3529.48
1700067542	3529.43
1700067544	3529.37
1700067546	3529.31
1700067548	3529.25
1700067550	3529.19
1700067552	3529.13
1700067554	3529.08
1700067556	3529.02
1700067558	3528.96
1700067560	3528.90
1700067562	3528.84
1700067564	3528.78
1700067566	3528.73
1700067568	3528.67
1700067570	3528.61
1700067572	3528.55
1700067574	3528.49
1700067576	3528.43
1700067578	3528.38
1700067580	3528.32
1700067582	3528.26
1700067584	3528.20
1700067586	3528.14
1700067588	3528.08
1700067590	3528.02
1700067592	3527.97
1700067594	3527.91
1700067596	3527.85
1700067598	3527.79
1700067600	3527.73
1700067602	3527.68
1700067604	3527.62
1700067606	3527.56
1700067608	3527.50
1700067610	3527.44
1700067612	3527.38
1700067614	3527.32
1700067616	3527.26
1700067618	3527.20
1700067620	3527.15
1700067622	3527.09
1700067624	3527.03
1700067626	3526.97
1700067628	3526.91
1700067630	3526.85
1700067632	3526.79
1700067634	3526.73
1700067636	3526.68
1700067638	3526.62
1700067640	3526.56
1700067642	3526.50
1700067644	3526.44
1700067646	3526.38
1700067648	3526.32
1700067650	3526.26
1700067652	3526.20
1700067654	3526.14
1700067656	3526.08
1700067658	3526.02
1700067660	3525.96
1700067662	3525.90
1700067664	3525.85
1700067666	3525.79
1700067668	3525.73
1700067670	3525.67
1700067672	3525.62
1700067674	3525.63
1700067676	3525.65
1700067678	3525.65
1700067680	3525.65
1700067682	3525.67
1700067684	3525.70
1700067686	3525.73
1700067688	3525.75
1700067690	3525.75
1700067692	3525.75
1700067694	3525.75
1700067696	3525.75
1700067698	3525.75
1700067700	3525.75
1700067702	3525.75
1700067704	3525.75
1700067706	3525.75
1700067708	3525.75
1700067710	3525.75
1700067712	3525.75
1700067714	3525.75
1700067716	3525.75
1700067718	3525.75
1700067720	3525.75
1700067722	3525.75
1700067724	3525.75
1700067726	3525.75
1700067728	3525.75
1700067730	3525.75
1700067732	3525.75
1700067734	3525.75
1700067736	3525.75
1700067738	3525.75
1700067740	3525.75
1700067742	3525.75
1700067744	3525.75
1700067746	3525.75
1700067748	3525.75
1700067750	3525.75
1700067752	3525.75
1700067754	3525.75
1700067756	3525.75
1700067758	3525.75
1700067760	3525.75
1700067762	3525.75
1700067764	3525.75
1700067766	3525.75
1700067768	3525.75
1700067770	3525.75
1700067772	3525.75
1700067774	3525.75
1700067776	3525.75
1700067778	3525.75
1700067780	3525.75
1700067782	3525.75
1700067784	3525.75
1700067786	3525.75
1700067788	3525.75
1700067790	3525.75
1700067792	3525.75
1700067794	3525.75
1700067796	3525.75
1700067798	3525.75
1700067800	3525.75
1700067802	3525.75
1700067804	3525.75
1700067806	3525.75
1700067808	3525.75
1700067810	3525.75
1700067812	3525.75
1700067814	3525.75
1700067816	3525.75
1700067818	3525.75
1700067820	3525.75
1700067822	3525.75
1700067824	3525.75
1700067826	3525.75
1700067828	3525.75
1700067830	3525.75
1700067832	3525.75
1700067834	3525.75
1700067836	3525.75
1700067838	3525.75
1700067840	3525.75
1700067842	3525.75
1700067844	3525.75
1700067846	3525.75
1700067848	3525.75
1700067850	3525.75
1700067852	3525.75
1700067854	3525.75
1700067856	3525.75
1700067858	3525.75
1700067860	3525.75
1700067862	3525.75
1700067864	3525.75
1700067866	3525.75
1700067868	3525.75
1700067870	3525.75
1700067872	3525.75
1700067874	3525.75
1700067876	3525.75
1700067878	3525.75
1700067880	3525.75
1700067882	3525.75
1700067884	3525.75
1700067886	3525.75
1700067888	3525.75
1700067890	3525.75
1700067892	3525.75
1700067894	3525.75
1700067896	3525.75
1700067898	3525.75
1700067900	3525.75
1700067902	3525.75
1700067904	3525.75
1700067906	3525.75
1700067908	3525.75
1700067910	3525.75
1700067912	3525.75
1700067914	3525.75
1700067916	3525.75
1700067918	3525.75
1700067920	3525.75
1700067922	3525.75
1700067924	3525.75
1700067926	3525.75
1700067928	3525.75
1700067930	3525.75
1700067932	3525.75
1700067934	3525.75
1700067936	3525.75
1700067938	3525.75
1700067940	3525.75
1700067942	3525.75
1700067944	3525.75
1700067946	3525.75
1700067948	3525.75
1700067950	3525.75
1700067952	3525.75
1700067954	3525.75
1700067956	3525.75
1700067958	3525.75
1700067960	3525.75
1700067962	3525.75
1700067964	3525.75
1700067966	3525.75
1700067968	3525.75
1700067970	3525.75
1700067972	3526.35
1700067974	3526.30
1700067976	3526.24
1700067978	3526.17
1700067980	3526.11
1700067982	3526.04
1700067984	3525.97
1700067986	3525.91
1700067988	3525.84
1700067990	3525.77
1700067992	3525.71
1700067994	3525.64
1700067996	3525.57
1700067998	3525.51
1700068000	3525.44
1700068002	3525.38
1700068004	3525.32
1700068006	3525.26
1700068008	3525.20
1700068010	3525.14
1700068012	3525.08
1700068014	3525.02
1700068016	3524.96
1700068018	3524.90
1700068020	3524.84
1700068022	3524.77
1700068024	3524.71
1700068026	3524.65
1700068028	3524.59
1700068030	3524.53
1700068032	3524.47
1700068034	3524.41
1700068036	3524.35
1700068038	3524.29
1700068040	3524.23
1700068042	3524.17
1700068044	3524.11
1700068046	3524.05
1700068048	3523.99
1700068050	3523.94
1700068052	3523.88
1700068054	3523.82
1700068056	3523.76
1700068058	3523.70
1700068060	3523.64
1700068062	3523.58
1700068064	3523.52
1700068066	3523.46
1700068068	3523.40
1700068070	3523.34
1700068072	3523.28
1700068074	3523.22
1700068076	3523.16
1700068078	3523.11
1700068080	3523.05
1700068082	3522.98
1700068084	3522.93
1700068086	3522.87
1700068088	3522.81
1700068090	3522.75
1700068092	3522.69
1700068094	3522.63
1700068096	3522.57
1700068098	3522.51
1700068100	3522.45
1700068102	3522.39
1700068104	3522.33
1700068106	3522.27
1700068108	3522.21
1700068110	3522.15
1700068112	3522.09
1700068114	3522.03
1700068116	3521.97
1700068118	3521.91
